,SRR4425681,SRR4425689,SRR4425686,SRR4425695,SRR4425687,SRR4425688,SRR4425694,SRR4425690,SRR4425683,SRR4425685,SRR4425656,SRR4425684,SRR4425692,SRR4425691,SRR4425696,SRR4425682
MEG_1471|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|BMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_804|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,26,0,0,0,0,0,0,0,0,16,0,0,0,16
MEG_756|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2810|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,5546,0,62,0,0,35,3350,14407,0,14968,0,0,0,0
MEG_1549|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7141|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,61,0,0,0,0,0,0,0,0,59,0,0,0,0
MEG_6659|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_843|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,80,0,0,0,0,60,0,0,0,0,0,0
MEG_6862|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1726|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1618|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6668|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7656|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
MEG_6899|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5005|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3912|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,171,0,823,100,0,0,0,20,273,148,0,263,0,0,168,292
MEG_3234|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1791|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_69|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7655|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3509|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3072|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,0,0,33,0,0,0,0,0,16,14,0,0,0,0,0,0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,23,0,0,0,0,0,13,0,0,11,0,0,11,15
MEG_856|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7139|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1975|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6093|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,573,0,0,1852,606,0,0,0,0,0,0,760,0,0,0
MEG_1421|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2518|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2524|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2471|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZCP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_820|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMED,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0
MEG_1082|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH4,0,0,32,0,0,0,0,0,24,57,0,69,0,0,0,0
MEG_5851|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACL,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,22,0,60,0,0,0,0,0,0,0,0,0,0,0,17,24
MEG_5375|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
MEG_3110|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,598,0,0,0,0,0,361,659,0,597,0,0,0,0
MEG_6907|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1951|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_395|Drugs|betalactams|Class_A_betalactamases|ACI,483,39,0,143,465,125,0,400,0,0,0,0,0,0,556,1027
MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,23,0,22,0,0,0,0
MEG_3206|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1220,203,255,353,601,258,0,659,174,58,0,0,0,0,1072,1290
MEG_6805|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3093|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4777|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1277,80,174,382,229,78,0,325,388,117,0,40,0,0,1297,1473
MEG_5349|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_276|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1006|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_906|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3604|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2918|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7134|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,180,0,0,0,0,0,64,100,0,103,0,0,0,0
MEG_1277|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,0,0,0,0,33,27,0,46,0,0,0,0
MEG_818|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_965|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,122,0,597,116,10,8,0,12,127,107,0,289,0,0,129,190
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,18,0,33,17,0,0,0,0,0,23,0,167,0,0,45,11
MEG_4036|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_373|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4758|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3854|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1131|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,97,0,396,111,0,0,0,0,203,90,0,222,0,0,68,95
MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,60,0,240,65,0,0,0,0,92,65,0,129,0,0,53,78
MEG_6104|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,7742,4090,33023,4628,12503,4770,11547,11242,13170,7787,11189,11279,14044,4495,8625,13019
MEG_7251|Drugs|betalactams|Class_A_betalactamases|TLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7541|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_787|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1756|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2444|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CUID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6867|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0
MEG_7078|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3617|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1161|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,0,0,260,0,0,0,0,0,53,0,0,0,0,0,28,0
MEG_7059|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,15
MEG_1469|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|BMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1174|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0,0,195,0,0,0,0,0,158,149,0,135,0,0,0,0
MEG_3199|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2901|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6127|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6741|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4627|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3601|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,115,0,178,111,0,0,0,0,141,339,0,150,0,0,253,51
MEG_7370|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2757|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,249,0,0,0,0,0,143,666,0,684,0,0,0,0
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,95,0,460,82,0,7,0,21,101,84,0,187,0,0,76,129
MEG_6692|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5249|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1866|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_790|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1794|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4282|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1992|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,32,0,192,38,0,0,0,0,64,24,0,82,0,0,37,69
MEG_4784|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,79,0,397,51,0,15,0,14,126,81,0,204,0,0,72,129
MEG_3814|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,363,0,0,1352,462,0,1609,0,0,0,0,0,0,0,183
MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,590,0,0,0,0,0,1275,0,0,0,1256,0,1552,906,778,708
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6969|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,652,71,118,268,191,0,0,190,65,0,0,0,0,0,532,633
MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,398,0,0,0,0,0,124,249,0,237,0,0,0,0
MEG_333|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_344|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_803|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7226|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,845,635,60,340,2265,379,0,1534,117,49,0,0,0,0,909,1016
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,59,0,324,23,0,0,0,0,291,159,0,0,0,0,85,76
MEG_7452|Drugs|Glycopeptides|VanA-type_regulator|VANRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7838|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_SMR_efflux_pump|YKKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,99,0,720,118,0,0,0,0,244,105,0,208,0,0,168,214
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,75,0,309,0,0,0,0,0,165,32,0,55,0,0,85,110
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,92,0,710,85,0,0,0,18,167,107,0,251,0,0,116,181
MEG_6891|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_830|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1708|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6698|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,131,0,663,74,0,0,0,15,215,101,0,289,0,0,117,171
MEG_7682|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2860|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,21,0,1913,0,31,0,0,14,2379,8202,0,7524,0,0,25,67
MEG_3840|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,0,0,0,0,155,0,0,0,99,0,163,100,0,0
MEG_6666|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2960|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7168|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1334,66,186,456,284,103,0,256,412,119,0,36,0,0,1347,1405
MEG_6130|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1764|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4727|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_397|Metals|Iron_resistance|Iron_resistance_protein|ACN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,0,0,37,0,0,0,186,0,44,50,209,27,153,60,0,45
MEG_837|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2661|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1739|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0
MEG_2819|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,254,0,0,0,0,0,149,220,0,189,0,0,0,0
MEG_7397|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,37,4,228,16,0,0,0,7,81,33,0,93,0,0,46,83
MEG_3809|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2753|Drugs|MLS|Macrolide_esterases|EREB,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
MEG_3819|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,597,0,313,0,98,238,182,107,94,84,0,0,0,0
MEG_6881|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_753|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_997|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,3914,116,79,818,411,105,0,410,428,70,23,55,12,0,2633,3016
MEG_7082|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2467|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,614,178,1800,82,1108,254,0,883,469,124,0,110,0,0,249,753
MEG_7177|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1508,0,0,632,0,0,0,123,0,0,0,0,0,0,1271,1525
MEG_7373|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1890|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2045|Metals|Copper_resistance|Copper_resistance_protein|COPC,0,0,0,0,0,0,38,0,0,0,37,0,44,18,0,0
MEG_730|Drugs|betalactams|Penicillin_binding_protein|AMPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,2564,0,0,0,1467,0,3178,4720,0,4397,1479,0,0,0
MEG_6904|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6873|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,105,0,519,0,0,0,0,0,211,47,0,110,0,0,134,162
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,103,0,514,63,0,0,0,0,142,109,0,215,0,0,105,135
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6601|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,18,0,30,0,0,0,0
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,616,317,1659,440,806,267,0,704,794,415,0,742,0,0,802,1081
MEG_6577|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,54,0,315,49,0,0,0,0,79,51,0,133,0,0,44,81
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,42,0,214,24,0,0,0,0,73,33,0,78,0,0,55,64
MEG_2748|Drugs|MLS|Macrolide_esterases|EREA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6596|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,11,0,0,0,0,0,0,26,0,31,0,0,0,0
MEG_1629|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7194|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2675|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,10,0,43,0,0,0,0,0,22,0,0,13,0,0,9,0
MEG_747|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_766|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,14,0,23,0,0,0,0
MEG_206|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_73|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
